sim_time,gt_x,gt_y,gt_yaw,odom_dist_cum,odom_x,odom_y,odom_yaw,left_count,right_count,left_wheel_pos,right_wheel_pos,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_accel_x,imu_accel_y,imu_accel_z
33.4,4.30194091796875,-0.13525520265102386,-0.06375062465667725,-0.18349999999999655,4.055705365609839,-0.5670571967226126,-0.14800000000000013,-162,-199,-2.702995538711548,-3.3107500076293945,0.010966510511934757,-0.13690119981765747,-0.03338304162025452,-3.8892593383789062,-0.058048225939273834,-8.885499000549316
33.416666666666664,4.304101467132568,-0.1353897750377655,-0.06373713910579681,-0.18099999999999655,4.058179490368651,-0.567415953851921,-0.14400000000000013,-160,-196,-2.6667704582214355,-3.274351119995117,0.015189691446721554,-0.1589789092540741,-0.030671296641230583,-3.9572465419769287,0.015860028564929962,-9.09644889831543
33.43333333333333,4.306236267089844,-0.13552744686603546,-0.06378665566444397,-0.17899999999999655,4.060158790175701,-0.5677029595553678,-0.14400000000000013,-158,-194,-2.6308043003082275,-3.2388112545013428,0.012166382744908333,-0.1365554928779602,-0.03272596001625061,-3.8932597637176514,-0.007997080683708191,-8.88409423828125
33.45,4.308395862579346,-0.13565941154956818,-0.06381761282682419,-0.17699999999999655,4.062138089982751,-0.5679899652588145,-0.14400000000000013,-156,-192,-2.594054937362671,-3.202533006668091,0.020233459770679474,-0.15904277563095093,-0.03210581839084625,-3.9644198417663574,0.0509759895503521,-9.094910621643066
33.46666666666667,4.310532569885254,-0.13579992949962616,-0.06387756764888763,-0.17449999999999655,4.064610759923902,-0.5683586159907144,-0.14800000000000013,-153,-190,-2.5581119060516357,-3.1670305728912354,0.010997387580573559,-0.13686922192573547,-0.033404964953660965,-3.889648675918579,-0.05782878026366234,-8.885419845581055
33.483333333333334,4.312693119049072,-0.13593482971191406,-0.06386535614728928,-0.17249999999999654,4.066588895876822,-0.5686535365762342,-0.14800000000000013,-151,-188,-2.521883726119995,-3.1306350231170654,0.015109221450984478,-0.15815310180187225,-0.030644351616501808,-3.957038164138794,0.016026033088564873,-9.094290733337402
33.5,4.314827919006348,-0.13607263565063477,-0.06391491740942001,-0.17049999999999654,4.068567031829742,-0.568948457161754,-0.14800000000000013,-149,-186,-2.4859063625335693,-3.095085620880127,0.012312980368733406,-0.13659913837909698,-0.03274329751729965,-3.8936145305633545,-0.00751962885260582,-8.885735511779785
33.516666666666666,4.316987991333008,-0.13620486855506897,-0.06394591927528381,-0.16849999999999654,4.0705451677826625,-0.5692433777472738,-0.14800000000000013,-147,-184,-2.4491522312164307,-3.058804750442505,0.020262636244297028,-0.15862727165222168,-0.03209714591503143,-3.9645960330963135,0.050408102571964264,-9.09427547454834
33.53333333333333,4.3191237449646,-0.13634558022022247,-0.06400352716445923,-0.16599999999999654,4.073019292541475,-0.5696021348765823,-0.14400000000000013,-145,-181,-2.4132184982299805,-3.023308515548706,0.011056945659220219,-0.13688483834266663,-0.033430490642786026,-3.889157772064209,-0.05865874141454697,-8.885497093200684
33.55,4.321284294128418,-0.13648082315921783,-0.06399203836917877,-0.16399999999999654,4.074998592348525,-0.569889140580029,-0.14400000000000013,-143,-179,-2.3769965171813965,-2.9869067668914795,0.015043897554278374,-0.15858516097068787,-0.030651481822133064,-3.957430124282837,0.016407588496804237,-9.096417427062988
33.56666666666666,4.323419094085693,-0.13661882281303406,-0.06404079496860504,-0.16149999999999654,4.077471262289675,-0.5702577913119289,-0.14800000000000013,-140,-177,-2.341017484664917,-2.95135760307312,0.012426648288965225,-0.1365656554698944,-0.03277549147605896,-3.893418073654175,-0.006988488603383303,-8.884053230285645
33.583333333333336,4.3255791664123535,-0.1367512345314026,-0.0640721321105957,-0.15949999999999653,4.079449398242596,-0.5705527118974487,-0.14800000000000013,-138,-175,-2.304262638092041,-2.9150803089141846,0.02034054324030876,-0.1588849127292633,-0.032093677669763565,-3.964550018310547,0.05060134083032608,-9.094751358032227
33.6,4.327715873718262,-0.13689230382442474,-0.06413216143846512,-0.15749999999999653,4.081427534195516,-0.5708476324829685,-0.14800000000000013,-136,-173,-2.2683169841766357,-2.8795695304870605,0.011031147092580795,-0.13685087859630585,-0.03341103345155716,-3.889799118041992,-0.058327581733465195,-8.885720252990723
33.61666666666667,4.329875946044922,-0.13702768087387085,-0.0641191154718399,-0.15549999999999653,4.083405670148436,-0.5711425530684884,-0.14800000000000013,-134,-171,-2.2320895195007324,-2.8431782722473145,0.015196144580841064,-0.15863251686096191,-0.030642502009868622,-3.9566423892974854,0.01618015579879284,-9.094561576843262
33.63333333333333,4.332010746002197,-0.13716602325439453,-0.06416933983564377,-0.15299999999999653,4.085879794907249,-0.5715013101977968,-0.14400000000000013,-132,-168,-2.1961116790771484,-2.8076367378234863,0.012303471565246582,-0.13662457466125488,-0.032685671001672745,-3.8937249183654785,-0.007274295669049025,-8.885405540466309
33.65,4.334171295166016,-0.13729877769947052,-0.06419826298952103,-0.15099999999999653,4.0878590947142985,-0.5717883159012436,-0.14400000000000013,-130,-166,-2.1593587398529053,-2.7713541984558105,0.020313439890742302,-0.15930843353271484,-0.03209772706031799,-3.9645304679870605,0.0493956059217453,-9.095369338989258
