sim_time,gt_x,gt_y,gt_yaw,left_wheel_pos,right_wheel_pos,root_lin_vel_x,root_ang_vel_z
0.9,0.0004513422027230263,-7.359543815255165e-06,3.8970307514318847e-07,0.005795637611299753,0.005793886259198189,0.0006491245003417134,-2.1780551833217032e-05
0.9166666666666666,0.0004641339182853699,-7.331720553338528e-06,9.525096089646468e-08,0.005935433320701122,0.005934091750532389,0.0006459257565438747,2.5018183805514127e-05
0.9333333333333333,0.00047684554010629654,-7.367227226495743e-06,6.386955533344008e-07,0.006075922399759293,0.006074091419577599,0.0006372295902110636,1.5804818758624606e-05
0.95,0.0004894621670246124,-7.368973456323147e-06,6.558401537404279e-07,0.006214629393070936,0.006213146261870861,0.0006309390300884843,2.4666780518600717e-05
0.9666666666666667,0.0005019698292016983,-7.3196133598685265e-06,3.0652947202725045e-07,0.006352485157549381,0.006348328664898872,0.0006253054598346353,0.00010427495726617053
0.9833333333333333,0.0005144383758306503,-7.397553417831659e-06,1.103256295209576e-06,0.006487512029707432,0.006487350445240736,0.0006229245336726308,-1.4837835806247313e-05
1.0,0.0005269655957818031,-7.364433258771896e-06,5.162205525266472e-07,0.006625340320169926,0.006623401306569576,0.0006302925175987184,1.5197299944702536e-05
1.0166666666666666,0.0005394667387008667,-7.360475137829781e-06,4.6250519858404004e-07,0.006763856392353773,0.006761074531823397,0.0006241500377655029,2.8214424673933536e-05
1.0333333333333332,0.0005519073456525803,-7.371942047029734e-06,8.137723739309877e-07,0.006899396423250437,0.0068968515843153,0.0006213607266545296,3.1824438337935135e-05
1.05,0.0005642594769597054,-7.418391760438681e-06,8.602443699601281e-07,0.007034945301711559,0.007033182308077812,0.0006194477318786085,-1.396074458170915e-05
1.0666666666666667,0.0005766013637185097,-7.3302071541547775e-06,4.275516118923406e-07,0.007171166129410267,0.007167671341449022,0.0006171921268105507,5.447333387564868e-05
1.0833333333333333,0.0005889646708965302,-7.336493581533432e-06,4.839560006075772e-07,0.007306568790227175,0.007303276564925909,0.0006164980004541576,2.2831291062175296e-05
1.1,0.0006012693047523499,-7.364025805145502e-06,5.347375235942309e-07,0.0074418834410607815,0.007438792381435633,0.0006167446845211089,1.1550400813575834e-05
1.1166666666666667,0.0006136009469628334,-7.394992280751467e-06,6.496532023447799e-07,0.007576390169560909,0.007573795970529318,0.0006156202289275825,-5.447806870506611e-06
1.1333333333333333,0.0006258878856897354,-7.336493581533432e-06,5.688163469130814e-07,0.00771143427118659,0.007708060089498758,0.0006145706283859909,7.735170220257714e-05
1.15,0.0006382046267390251,-7.3927221819758415e-06,8.406524898418866e-07,0.007846172899007797,0.007843690924346447,0.0006150514236651361,-1.4529699910781346e-05
1.1666666666666667,0.000650486908853054,-7.3365517891943455e-06,4.768756411976938e-07,0.007981852628290653,0.007977285422384739,0.0006138429162092507,7.76832748670131e-05
1.1833333333333333,0.0006628995761275291,-7.302151061594486e-06,3.408701729767927e-07,0.008116675540804863,0.008115001022815704,0.0006243893294595182,-1.9682674974319525e-05
1.2,0.000675487332046032,-7.355643901973963e-06,5.601470434157818e-07,0.008254441432654858,0.008252632804214954,0.000631137634627521,-1.5843019355088472e-05
1.2166666666666666,0.000688210129737854,-7.3249684646725655e-06,5.387449846239178e-07,0.008394292555749416,0.008391167037189007,0.0006372184725478292,-2.0920544557156973e-05
1.2333333333333334,0.0007009580731391907,-7.328286301344633e-06,4.4652665565081406e-07,0.008534234948456287,0.008531107567250729,0.0006417122785933316,-2.161407428502571e-05
1.25,0.0007138457149267197,-7.3927221819758415e-06,4.5895052380728885e-07,0.008675578981637955,0.008671203628182411,0.0006452110828831792,4.83051508126664e-06
1.2666666666666666,0.0007267175242304802,-7.32421176508069e-06,5.411465053839493e-07,0.008816511370241642,0.008813577704131603,0.0006474547553807497,-2.0089866666239686e-05
1.2833333333333332,0.0007395390421152115,-7.334339898079634e-06,3.0425948693846294e-07,0.00895744189620018,0.00895391684025526,0.0006478114519268274,-3.442121669650078e-05
1.3,0.0007524145767092705,-7.360940799117088e-06,5.605309070233488e-07,0.00909954309463501,0.009095692075788975,0.000642603263258934,2.8615060728043318e-05
1.3166666666666667,0.0007652668282389641,-7.345050107687712e-06,9.042140902693063e-08,0.009240633808076382,0.009235162287950516,0.0006447962950915098,1.0464186743774917e-05
1.3333333333333333,0.0007781386375427246,-7.387017831206322e-06,4.4453764758145553e-07,0.009381580166518688,0.009377012960612774,0.0006413033115677536,-1.5192202226899099e-05
1.35,0.0007909061387181282,-7.3837582021951675e-06,6.35688138572732e-07,0.009519861079752445,0.009517651982605457,0.0006442778976634145,-3.085896241827868e-05
1.3666666666666667,0.0008035274222493172,-7.383117917925119e-06,5.924767947362852e-07,0.009661111049354076,0.00965675339102745,0.0006335217040032148,1.604362296347972e-05
1.3833333333333333,0.0008161216974258423,-7.342954631894827e-06,7.714976391071104e-07,0.009798398241400719,0.009793352335691452,0.000627842266112566,2.9807051760144532e-05
1.4,0.000828821212053299,-7.304712198674679e-06,5.730771022172121e-07,0.0099363774061203,0.009933101013302803,0.0006359307444654405,-2.1332642063498497e-05
1.4166666666666667,0.0008415058255195618,-7.394817657768726e-06,1.2842252594680303e-08,0.010076627135276794,0.010071253404021263,0.0006386834429576993,-3.6779388210561592e-06
1.4333333333333333,0.0008542239665985107,-7.2740367613732815e-06,1.83147420784735e-07,0.010215165093541145,0.010212086141109467,0.000641436199657619,-1.9259023247286677e-05
1.45,0.0008670855313539505,-7.318099960684776e-06,3.8314513517434534e-07,0.010357013903558254,0.010352378711104393,0.0006448611384257674,-2.218373447249178e-05
1.4666666666666666,0.0008798791095614433,-7.348658982664347e-06,2.3307453034249193e-07,0.010497271083295345,0.01049303449690342,0.0006455974653363228,-1.3718542504648212e-05
1.4833333333333334,0.0008927676826715469,-7.348426152020693e-06,4.183508508504019e-07,0.010638211853802204,0.010633934289216995,0.0006473749526776373,-9.834716365730856e-06
1.5,0.0009056665003299713,-7.329625077545643e-06,7.760182825222728e-07,0.010779382660984993,0.010776416398584843,0.0006486854399554431,-2.1218653273535892e-05
1.5166666666666666,0.0009185187518596649,-7.362046744674444e-06,5.941054155300662e-07,0.010921083390712738,0.010917680338025093,0.0006476636626757681,-3.351986379129812e-05
1.5333333333333332,0.0009312760084867477,-7.388531230390072e-06,8.369119086637511e-07,0.011061468161642551,0.01105701643973589,0.0006382677238434553,-6.279300578171387e-06
1.55,0.0009439140558242798,-7.432361599057913e-06,1.349831677543989e-06,0.011199221014976501,0.011195017024874687,0.000631443748716265,-1.5195155356195755e-05
1.5666666666666667,0.000956384465098381,-7.422000635415316e-06,2.4824299771353253e-07,0.011336673982441425,0.01133212074637413,0.0006262711249291897,-2.3499105736846104e-05
1.5833333333333333,0.0009688409045338631,-7.396505679935217e-06,3.6604407682716555e-07,0.011472686193883419,0.011467390693724155,0.0006244272226467729,2.0436959857761394e-06
1.6,0.0009813159704208374,-7.35156936571002e-06,-1.0487242185774903e-08,0.011610790155827999,0.01160484366118908,0.0006301240064203739,4.7572139010299e-06
1.6166666666666667,0.0009940024465322495,-7.351918611675501e-06,4.641794930648757e-07,0.011749433353543282,0.011743810027837753,0.0006377371610142291,-1.744481664900377e-06
1.6333333333333333,0.0010068248957395554,-7.330847438424826e-06,6.182334004734003e-07,0.011889057233929634,0.011884231120347977,0.0006426512845791876,-1.8378901586402208e-05
1.65,0.0010196547955274582,-7.310707587748766e-06,6.374086751748109e-07,0.012030109763145447,0.012025714851915836,0.0006450798828154802,-2.0668156139436178e-05
1.6666666666666667,0.0010324520990252495,-7.362745236605406e-06,5.7489454974302134e-08,0.012171552516520023,0.012165673077106476,0.0006457545096054673,-6.694311650790041e-06
1.6833333333333333,0.0010454086586833,-7.365015335381031e-06,7.200610951940689e-08,0.012313447892665863,0.01230697613209486,0.0006479043513536453,-2.0201821826049127e-05
1.7,0.001058327965438366,-7.340975571423769e-06,3.7212970482869423e-07,0.012455424293875694,0.012448951601982117,0.000649662280920893,7.35785852157278e-06
1.7166666666666666,0.001071273349225521,-7.35442154109478e-06,8.025056672522624e-07,0.012596161104738712,0.012592226266860962,0.0006510897073894739,-1.2872060324298218e-05
1.7333333333333334,0.001084156334400177,-7.333292160183191e-06,3.022650219008938e-08,0.012738863937556744,0.01273234374821186,0.0006503285840153694,7.858888238843065e-06
1.75,0.001097092404961586,-7.32537591829896e-06,4.0307892845703464e-07,0.01287961658090353,0.012875349260866642,0.0006488393410108984,-3.9127833588281646e-05
1.7666666666666666,0.001110035926103592,-7.340218871831894e-06,6.054447680980957e-07,0.013022036291658878,0.01301614847034216,0.0006509118247777224,-1.5350216926890425e-05
1.7833333333333332,0.0011229105293750763,-7.327296771109104e-06,-4.907863981884475e-08,0.013164406642317772,0.013157019391655922,0.000649955531116575,3.5983207453682553e-06
1.8,0.0011357609182596207,-7.433001883327961e-06,1.301102770412399e-06,0.013304640538990498,0.013297953642904758,0.0006402428261935711,4.168036321061663e-05
1.8166666666666667,0.0011482927948236465,-7.391325198113918e-06,7.835417363821762e-07,0.013442395254969597,0.013436758890748024,0.000630505324807018,1.0282910807291046e-05
1.8333333333333333,0.0011607930064201355,-7.403723429888487e-06,8.993943652058078e-07,0.01357908733189106,0.013572663068771362,0.0006233506137505174,4.3866923078894615e-05
1.8499999999999999,0.0011732010170817375,-7.3176342993974686e-06,-2.7083265763394593e-07,0.01371557917445898,0.013708814047276974,0.0006276032654568553,-2.765738099697046e-05
1.8666666666666667,0.0011858614161610603,-7.294351235032082e-06,5.568450092141575e-07,0.013853263109922409,0.013848366215825081,0.0006349934847094119,-1.996610990318004e-05
1.8833333333333333,0.0011986223980784416,-7.363967597484589e-06,5.750054583586461e-07,0.013994197361171246,0.013987516984343529,0.0006398519617505372,-1.649875775910914e-05
1.9,0.001211332157254219,-7.359252776950598e-06,-1.0627544355656937e-07,0.014134904369711876,0.014126225374639034,0.000641752383671701,6.425013907573884e-06
1.9166666666666667,0.0012241806834936142,-7.371010724455118e-06,5.77036814775056e-07,0.014274857938289642,0.014268075115978718,0.000646098458673805,-1.9636827346403152e-05
1.9333333333333333,0.0012371204793453217,-7.320020813494921e-06,5.784995096291823e-07,0.014416223391890526,0.014410028234124184,0.0006482396274805069,-8.212158718379214e-06
1.95,0.001249966211616993,-7.399590685963631e-06,1.3576845958596095e-07,0.014558187685906887,0.014550297521054745,0.0006481034215539694,-2.202190808020532e-05
1.9666666666666666,0.0012628883123397827,-7.260998245328665e-06,3.5009074395020434e-07,0.014699524268507957,0.014692878350615501,0.0006500515155494213,-1.5886936353126657e-06
1.9833333333333334,0.0012758374214172363,-7.327238563448191e-06,5.092065293865744e-07,0.01484138984233141,0.014835488982498646,0.0006511398823931813,-1.8799479221343063e-05
2.0,0.0012887269258499146,-7.352733518928289e-06,1.6493304499931583e-08,0.01498384214937687,0.014976095408201218,0.0006502577452920377,1.3130891602486372e-05
2.0166666666666666,0.0013015661388635635,-7.42258271202445e-06,1.119997477871948e-06,0.01512385718524456,0.015116983093321323,0.0006408421322703362,6.7870018938265275e-06
2.033333333333333,0.0013142209500074387,-7.404654752463102e-06,8.964543098954891e-07,0.015263424254953861,0.015255242586135864,0.0006331900367513299,3.190760253346525e-05
2.05,0.001326780766248703,-7.388938684016466e-06,7.496944363083458e-07,0.015401448123157024,0.015392553061246872,0.0006280868547037244,3.5533736081561074e-05
2.0666666666666664,0.0013392213732004166,-7.440103217959404e-06,6.704808583890554e-07,0.015537705272436142,0.015528947114944458,0.000621912011411041,1.1221503882552497e-05
2.0833333333333335,0.0013515697792172432,-7.466762326657772e-06,4.499387955547718e-07,0.015672674402594566,0.015664581209421158,0.0006211347063072026,-2.2750622520106845e-05
2.1,0.0013638800010085106,-7.416820153594017e-06,2.583321077054279e-07,0.01580766588449478,0.01580016128718853,0.0006186362006701529,-2.3676886485191062e-05
2.1166666666666667,0.0013761818408966064,-7.388880476355553e-06,2.7152331938395946e-08,0.015942571684718132,0.015934361144900322,0.0006178350886330009,-2.6490648451726884e-05
2.1333333333333333,0.00138868298381567,-7.347785867750645e-06,3.471306513347372e-07,0.016080087050795555,0.016071200370788574,0.0006273979088291526,-2.03572176360467e-06
2.15,0.001401311717927456,-7.305876351892948e-06,8.178466259778361e-07,0.01621709018945694,0.016211098060011864,0.0006351175834424794,-1.950182740984019e-05
2.1666666666666665,0.001413918100297451,-7.356808055192232e-06,1.33728576656722e-07,0.016357287764549255,0.016349295154213905,0.0006385991000570357,-1.6977082850644365e-05
2.183333333333333,0.0014266381040215492,-7.4642011895775795e-06,1.218050670104276e-06,0.016496574506163597,0.016487298533320427,0.0006312962505035102,-9.677950401965063e-06
2.2,0.0014391262084245682,-7.334514521062374e-06,2.4247660235232615e-07,0.016633672639727592,0.01662660576403141,0.0006310326862148941,-2.331391988263931e-05
2.216666666666667,0.001451730728149414,-7.441849447786808e-06,1.5880539194768062e-06,0.016771208494901657,0.016764016821980476,0.0006248331628739834,-1.4476477190328296e-05
2.2333333333333334,0.0014641350135207176,-7.4187410064041615e-06,8.796983763659227e-08,0.01690725050866604,0.016898315399885178,0.0006234304164536297,-2.118406155204866e-05
2.25,0.0014765514060854912,-7.333583198487759e-06,-1.494849328764758e-07,0.01704363338649273,0.01703527383506298,0.000626643595751375,-3.3614964195294306e-05
2.2666666666666666,0.001489163376390934,-7.344933692365885e-06,4.938638653584349e-07,0.0171822477132082,0.01717308908700943,0.0006339752580970526,-1.1492812518554274e-05
2.283333333333333,0.0015019066631793976,-7.333524990826845e-06,2.98692214073526e-07,0.017322542145848274,0.017312411218881607,0.0006394145311787724,3.805917367571965e-05
2.3,0.0015147430822253227,-7.3462724685668945e-06,2.4454473646073893e-07,0.017463458701968193,0.017453229054808617,0.0006441458244808018,2.9675680707441643e-05
2.3166666666666664,0.0015276195481419563,-7.331138476729393e-06,5.49143521766382e-07,0.01760406605899334,0.0175955668091774,0.0006471176166087389,-2.03627841983689e-05
2.3333333333333335,0.0015404913574457169,-7.3954579420387745e-06,1.6236363364896533e-07,0.017747219651937485,0.017735695466399193,0.0006424852181226015,4.9086494982475415e-05
2.35,0.0015532644465565681,-7.290393114089966e-06,-9.152357449693227e-08,0.017886316403746605,0.01787664368748665,0.0006448898930102587,4.004993115813704e-06
