timestamp_s,elapsed_s,event,key_code,command_linear_mps,command_angular_rps,target_left_wheel_mps,target_right_wheel_mps,seq,mcu_time_ms,dt_us,current_linear_mps,current_angular_rps,odom_x_m,odom_y_m,odom_heading_rad,left_encoder_delta,right_encoder_delta,left_wheel_rps,right_wheel_rps,left_pwm,right_pwm,sonar_distance_cm,flags,packet_hex,rx_bytes
1788458867.631719,2.029132,rx,-1,0.000000,0.000000,0.000000,0.000000,15,401,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,0
1788458867.696159,2.093724,rx,-1,0.000000,0.000000,0.000000,0.000000,16,425,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,0
1788458867.696239,2.093811,rx,-1,0.000000,0.000000,0.000000,0.000000,17,450,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,0
1788458867.696287,2.093860,rx,-1,0.000000,0.000000,0.000000,0.000000,18,476,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,0
1788458867.696332,2.093905,rx,-1,0.000000,0.000000,0.000000,0.000000,19,500,24964,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,0
1788458867.696376,2.093949,rx,-1,0.000000,0.000000,0.000000,0.000000,20,525,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458867.696420,2.093993,rx,-1,0.000000,0.000000,0.000000,0.000000,21,550,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458867.696463,2.094036,rx,-1,0.000000,0.000000,0.000000,0.000000,22,575,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458867.696510,2.094083,rx,-1,0.000000,0.000000,0.000000,0.000000,23,601,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458867.696553,2.094126,rx,-1,0.000000,0.000000,0.000000,0.000000,24,625,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458867.696596,2.094169,rx,-1,0.000000,0.000000,0.000000,0.000000,25,650,25028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458867.696639,2.094212,rx,-1,0.000000,0.000000,0.000000,0.000000,26,675,25020,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458867.696681,2.094254,rx,-1,0.000000,0.000000,0.000000,0.000000,27,700,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458867.696692,2.094265,startup,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,1020
1788458867.700092,2.097660,rx,-1,0.000000,0.000000,0.000000,0.000000,28,726,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700178,2.097750,rx,-1,0.000000,0.000000,0.000000,0.000000,29,750,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700227,2.097800,rx,-1,0.000000,0.000000,0.000000,0.000000,30,776,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700274,2.097846,rx,-1,0.000000,0.000000,0.000000,0.000000,31,800,25040,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700319,2.097891,rx,-1,0.000000,0.000000,0.000000,0.000000,32,825,24964,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700362,2.097935,rx,-1,0.000000,0.000000,0.000000,0.000000,33,850,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700405,2.097978,rx,-1,0.000000,0.000000,0.000000,0.000000,34,875,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700448,2.098021,rx,-1,0.000000,0.000000,0.000000,0.000000,35,901,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700491,2.098064,rx,-1,0.000000,0.000000,0.000000,0.000000,36,925,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700534,2.098107,rx,-1,0.000000,0.000000,0.000000,0.000000,37,950,25036,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700590,2.098163,rx,-1,0.000000,0.000000,0.000000,0.000000,38,975,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700658,2.098231,rx,-1,0.000000,0.000000,0.000000,0.000000,39,1001,25620,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700700,2.098273,rx,-1,0.000000,0.000000,0.000000,0.000000,40,1026,24376,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458867.700715,2.098288,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,2040
1788458867.752084,2.149652,rx,-1,0.000000,0.000000,0.000000,0.000000,41,1050,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458867.873525,2.271091,rx,-1,0.000000,0.000000,0.000000,0.000000,42,1076,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458867.941329,2.338896,rx,-1,0.000000,0.000000,0.000000,0.000000,43,1100,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458867.941416,2.338987,rx,-1,0.000000,0.000000,0.000000,0.000000,44,1126,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2040
1788458867.941464,2.339036,rx,-1,0.000000,0.000000,0.000000,0.000000,45,1150,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2040
1788458867.941508,2.339081,rx,-1,0.000000,0.000000,0.000000,0.000000,46,1175,25032,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2040
1788458867.941552,2.339124,rx,-1,0.000000,0.000000,0.000000,0.000000,47,1201,24972,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2040
1788458867.941564,2.339137,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,2523
1788458867.949681,2.347248,rx,-1,0.000000,0.000000,0.000000,0.000000,48,1225,25020,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2523
1788458867.949771,2.347343,rx,-1,0.000000,0.000000,0.000000,0.000000,49,1251,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2523
1788458867.949819,2.347391,rx,-1,0.000000,0.000000,0.000000,0.000000,50,1275,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2523
1788458867.949864,2.347436,rx,-1,0.000000,0.000000,0.000000,0.000000,51,1300,24972,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2523
1788458867.949907,2.347480,rx,-1,0.000000,0.000000,0.000000,0.000000,52,1326,25032,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2523
1788458867.949951,2.347524,rx,-1,0.000000,0.000000,0.000000,0.000000,53,1350,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2523
1788458867.949994,2.347566,rx,-1,0.000000,0.000000,0.000000,0.000000,54,1376,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2523
1788458867.950039,2.347612,rx,-1,0.000000,0.000000,0.000000,0.000000,55,1400,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,2523
1788458867.950057,2.347630,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,3067
1788458868.001480,2.399043,rx,-1,0.000000,0.000000,0.000000,0.000000,56,1426,25036,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3067
1788458868.035701,2.433266,rx,-1,0.000000,0.000000,0.000000,0.000000,57,1451,24968,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3067
1788458868.035775,2.433348,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,3211
1788458868.054115,2.451682,rx,-1,0.000000,0.000000,0.000000,0.000000,58,1475,25032,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3211
1788458868.054202,2.451774,rx,-1,0.000000,0.000000,0.000000,0.000000,59,1501,24964,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3211
1788458868.054218,2.451791,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,3387
1788458868.106755,2.504322,rx,-1,0.000000,0.000000,0.000000,0.000000,60,1525,25032,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3387
1788458868.142341,2.539908,rx,-1,0.000000,0.000000,0.000000,0.000000,61,1551,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3387
1788458868.142438,2.540011,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,3531
1788458868.156750,2.554315,rx,-1,0.000000,0.000000,0.000000,0.000000,62,1575,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3531
1788458868.156824,2.554397,rx,-1,0.000000,0.000000,0.000000,0.000000,63,1600,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3531
1788458868.156837,2.554411,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,3675
1788458868.210178,2.607743,rx,-1,0.000000,0.000000,0.000000,0.000000,64,1626,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3675
1788458868.248631,2.646199,rx,-1,0.000000,0.000000,0.000000,0.000000,65,1650,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3675
1788458868.248679,2.646252,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,3851
1788458868.262491,2.660058,rx,-1,0.000000,0.000000,0.000000,0.000000,66,1676,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3851
1788458868.262566,2.660138,rx,-1,0.000000,0.000000,0.000000,0.000000,67,1700,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3851
1788458868.262614,2.660186,rx,-1,0.000000,0.000000,0.000000,0.000000,68,1725,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3851
1788458868.262624,2.660197,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4003
1788458868.315747,2.713315,rx,-1,0.000000,0.000000,0.000000,0.000000,69,1751,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4003
1788458868.346437,2.744004,rx,-1,0.000000,0.000000,0.000000,0.000000,70,1775,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4003
1788458868.346488,2.744060,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4147
1788458868.370896,2.768463,rx,-1,0.000000,0.000000,0.000000,0.000000,71,1801,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4147
1788458868.370980,2.768552,rx,-1,0.000000,0.000000,0.000000,0.000000,72,1825,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4147
1788458868.370993,2.768565,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4291
1788458868.424601,2.822167,rx,-1,0.000000,0.000000,0.000000,0.000000,73,1851,25032,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4291
1788458868.463398,2.860965,rx,-1,0.000000,0.000000,0.000000,0.000000,74,1875,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4291
1788458868.463444,2.861016,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4435
1788458868.477253,2.874822,rx,-1,0.000000,0.000000,0.000000,0.000000,75,1900,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4435
1788458868.477335,2.874906,rx,-1,0.000000,0.000000,0.000000,0.000000,76,1926,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4435
1788458868.477347,2.874920,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4579
1788458868.529887,2.927456,rx,-1,0.000000,0.000000,0.000000,0.000000,77,1950,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4579
1788458868.565924,2.963488,rx,-1,0.000000,0.000000,0.000000,0.000000,78,1976,24976,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4579
1788458868.566011,2.963583,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4723
1788458868.585564,2.983133,rx,-1,0.000000,0.000000,0.000000,0.000000,79,2000,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4723
1788458868.585668,2.983239,rx,-1,0.000000,0.000000,0.000000,0.000000,80,2025,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4723
1788458868.585683,2.983255,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4954
1788458868.638073,3.035638,rx,-1,0.000000,0.000000,0.000000,0.000000,81,2051,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4954
1788458868.671226,3.068791,rx,-1,0.000000,0.000000,0.000000,0.000000,82,2075,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4954
1788458868.671278,3.068851,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5098
1788458868.690011,3.087577,rx,-1,0.000000,0.000000,0.000000,0.000000,83,2101,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5098
1788458868.690098,3.087669,rx,-1,0.000000,0.000000,0.000000,0.000000,84,2125,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5098
1788458868.690115,3.087688,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5274
1788458868.742695,3.140263,rx,-1,0.000000,0.000000,0.000000,0.000000,85,2151,24976,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5274
1788458868.775644,3.173212,rx,-1,0.000000,0.000000,0.000000,0.000000,86,2176,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5274
1788458868.775722,3.173293,rx,-1,0.000000,0.000000,0.000000,0.000000,87,2200,25028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5274
1788458868.775733,3.173305,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5426
1788458868.794805,3.192372,rx,-1,0.000000,0.000000,0.000000,0.000000,88,2226,24972,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5426
1788458868.794914,3.192484,rx,-1,0.000000,0.000000,0.000000,0.000000,89,2250,25024,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5426
1788458868.794931,3.192503,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5570
1788458868.847440,3.245010,rx,-1,0.000000,0.000000,0.000000,0.000000,90,2276,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5570
1788458868.876562,3.274130,rx,-1,0.000000,0.000000,0.000000,0.000000,91,2300,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5570
1788458868.876613,3.274185,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5714
1788458868.901285,3.298853,rx,-1,0.000000,0.000000,0.000000,0.000000,92,2325,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5714
1788458868.901385,3.298955,rx,-1,0.000000,0.000000,0.000000,0.000000,93,2351,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5714
1788458868.901402,3.298974,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5858
1788458868.955026,3.352591,rx,-1,0.000000,0.000000,0.000000,0.000000,94,2375,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5858
1788458868.990546,3.388110,rx,-1,0.000000,0.000000,0.000000,0.000000,95,2401,25040,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5858
1788458868.990613,3.388185,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6002
1788458869.010208,3.407776,rx,-1,0.000000,0.000000,0.000000,0.000000,96,2425,24960,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6002
1788458869.010289,3.407861,rx,-1,0.000000,0.000000,0.000000,0.000000,97,2451,25028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6002
1788458869.010300,3.407873,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6146
1788458869.064016,3.461585,rx,-1,0.000000,0.000000,0.000000,0.000000,98,2476,24964,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6146
1788458869.095396,3.492962,rx,-1,0.000000,0.000000,0.000000,0.000000,99,2500,25044,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6146
1788458869.095439,3.493011,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6290
1788458869.114236,3.511804,rx,-1,0.000000,0.000000,0.000000,0.000000,100,2526,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6290
1788458869.114321,3.511892,rx,-1,0.000000,0.000000,0.000000,0.000000,101,2550,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6290
1788458869.114336,3.511908,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6434
1788458869.167832,3.565398,rx,-1,0.000000,0.000000,0.000000,0.000000,102,2576,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6434
1788458869.205983,3.603550,rx,-1,0.000000,0.000000,0.000000,0.000000,103,2600,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6434
1788458869.206040,3.603611,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6610
1788458869.219866,3.617433,rx,-1,0.000000,0.000000,0.000000,0.000000,104,2625,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6610
1788458869.219950,3.617522,rx,-1,0.000000,0.000000,0.000000,0.000000,105,2651,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6610
1788458869.219967,3.617539,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6786
1788458869.273119,3.670687,rx,-1,0.000000,0.000000,0.000000,0.000000,106,2675,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6786
1788458869.308370,3.705935,rx,-1,0.000000,0.000000,0.000000,0.000000,107,2701,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6786
1788458869.308474,3.706045,rx,-1,0.000000,0.000000,0.000000,0.000000,108,2725,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6786
1788458869.308486,3.706058,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6938
1788458869.328090,3.725659,rx,-1,0.000000,0.000000,0.000000,0.000000,109,2750,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6938
1788458869.328170,3.725741,rx,-1,0.000000,0.000000,0.000000,0.000000,110,2776,25044,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6938
1788458869.328182,3.725753,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7082
1788458869.381799,3.779364,rx,-1,0.000000,0.000000,0.000000,0.000000,111,2800,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7082
1788458869.416325,3.813892,rx,-1,0.000000,0.000000,0.000000,0.000000,112,2826,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7082
1788458869.416375,3.813947,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7226
1788458869.435004,3.832571,rx,-1,0.000000,0.000000,0.000000,0.000000,113,2850,24956,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7226
1788458869.435101,3.832671,rx,-1,0.000000,0.000000,0.000000,0.000000,114,2876,25024,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7226
1788458869.435113,3.832685,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7370
1788458869.487347,3.884916,rx,-1,0.000000,0.000000,0.000000,0.000000,115,2900,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7370
1788458869.521582,3.919149,rx,-1,0.000000,0.000000,0.000000,0.000000,116,2925,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7370
1788458869.521624,3.919196,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7514
1788458869.541120,3.938687,rx,-1,0.000000,0.000000,0.000000,0.000000,117,2951,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7514
1788458869.541201,3.938771,rx,-1,0.000000,0.000000,0.000000,0.000000,118,2975,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7514
1788458869.541214,3.938785,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7658
1788458869.594646,3.992211,rx,-1,0.000000,0.000000,0.000000,0.000000,119,3001,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7658
1788458869.636070,4.033637,rx,-1,0.000000,0.000000,0.000000,0.000000,120,3025,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7658
1788458869.636116,4.033688,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7857
1788458869.649948,4.047507,rx,-1,0.000000,0.000000,0.000000,0.000000,121,3050,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7857
1788458869.650139,4.047707,rx,-1,0.000000,0.000000,0.000000,0.000000,122,3076,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7857
1788458869.650189,4.047760,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,8065
1788458869.709739,4.107302,rx,-1,0.000000,0.000000,0.000000,0.000000,123,3100,25036,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8065
1788458869.849629,4.247192,rx,-1,0.000000,0.000000,0.000000,0.000000,124,3126,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8065
1788458869.880522,4.278087,rx,-1,0.000000,0.000000,0.000000,0.000000,125,3150,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8065
1788458869.880569,4.278141,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,8217
1788458869.888708,4.286274,rx,-1,0.000000,0.000000,0.000000,0.000000,126,3176,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8217
1788458869.888794,4.286364,rx,-1,0.000000,0.000000,0.000000,0.000000,127,3201,25028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8217
