timestamp_s,elapsed_s,event,key_code,command_linear_mps,command_angular_rps,target_left_wheel_mps,target_right_wheel_mps,seq,mcu_time_ms,dt_us,current_linear_mps,current_angular_rps,odom_x_m,odom_y_m,odom_heading_rad,left_encoder_delta,right_encoder_delta,left_wheel_rps,right_wheel_rps,left_pwm,right_pwm,sonar_distance_cm,flags,packet_hex,rx_bytes
1788458803.042904,3.207682,rx,-1,0.000000,0.000000,0.000000,0.000000,25,650,25028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458803.042977,3.207753,rx,-1,0.000000,0.000000,0.000000,0.000000,26,675,25020,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458803.043039,3.207817,rx,-1,0.000000,0.000000,0.000000,0.000000,27,700,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,0
1788458803.043060,3.207839,startup,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,1020
1788458803.048349,3.213122,rx,-1,0.000000,0.000000,0.000000,0.000000,28,726,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048429,3.213207,rx,-1,0.000000,0.000000,0.000000,0.000000,29,750,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048543,3.213320,rx,-1,0.000000,0.000000,0.000000,0.000000,30,776,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048595,3.213373,rx,-1,0.000000,0.000000,0.000000,0.000000,31,800,25040,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048642,3.213420,rx,-1,0.000000,0.000000,0.000000,0.000000,32,825,24964,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048686,3.213465,rx,-1,0.000000,0.000000,0.000000,0.000000,33,850,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048730,3.213508,rx,-1,0.000000,0.000000,0.000000,0.000000,34,875,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048774,3.213552,rx,-1,0.000000,0.000000,0.000000,0.000000,35,901,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048817,3.213595,rx,-1,0.000000,0.000000,0.000000,0.000000,36,925,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048859,3.213638,rx,-1,0.000000,0.000000,0.000000,0.000000,37,950,25036,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048921,3.213699,rx,-1,0.000000,0.000000,0.000000,0.000000,38,975,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.048990,3.213768,rx,-1,0.000000,0.000000,0.000000,0.000000,39,1001,25620,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.049033,3.213811,rx,-1,0.000000,0.000000,0.000000,0.000000,40,1026,24376,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788458803.049050,3.213828,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,2040
1788458803.051610,3.216387,rx,-1,0.000000,0.000000,0.000000,0.000000,41,1050,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.051671,3.216449,rx,-1,0.000000,0.000000,0.000000,0.000000,42,1076,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.051715,3.216494,rx,-1,0.000000,0.000000,0.000000,0.000000,43,1100,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.051758,3.216537,rx,-1,0.000000,0.000000,0.000000,0.000000,44,1125,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.051801,3.216579,rx,-1,0.000000,0.000000,0.000000,0.000000,45,1150,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.051843,3.216622,rx,-1,0.000000,0.000000,0.000000,0.000000,46,1175,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.051885,3.216664,rx,-1,0.000000,0.000000,0.000000,0.000000,47,1201,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.051928,3.216706,rx,-1,0.000000,0.000000,0.000000,0.000000,48,1225,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.051969,3.216748,rx,-1,0.000000,0.000000,0.000000,0.000000,49,1250,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.052146,3.216919,rx,-1,0.000000,0.000000,0.000000,0.000000,50,1275,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.052336,3.217110,rx,-1,0.000000,0.000000,0.000000,0.000000,51,1300,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.052469,3.217245,rx,-1,0.000000,0.000000,0.000000,0.000000,52,1326,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.052590,3.217366,rx,-1,0.000000,0.000000,0.000000,0.000000,53,1350,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.052706,3.217483,rx,-1,0.000000,0.000000,0.000000,0.000000,54,1375,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788458803.052749,3.217527,shutdown,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,3060
