timestamp_s,elapsed_s,event,key_code,command_linear_mps,command_angular_rps,target_left_wheel_mps,target_right_wheel_mps,seq,mcu_time_ms,dt_us,current_linear_mps,current_angular_rps,odom_x_m,odom_y_m,odom_heading_rad,left_encoder_delta,right_encoder_delta,left_wheel_rps,right_wheel_rps,left_pwm,right_pwm,sonar_distance_cm,flags,packet_hex,rx_bytes
1788459111.010073,2.483849,rx,-1,0.000000,0.000000,0.000000,0.000000,29,750,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010118,2.483894,rx,-1,0.000000,0.000000,0.000000,0.000000,30,776,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010161,2.483937,rx,-1,0.000000,0.000000,0.000000,0.000000,31,800,25040,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010205,2.483980,rx,-1,0.000000,0.000000,0.000000,0.000000,32,825,24964,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010248,2.484023,rx,-1,0.000000,0.000000,0.000000,0.000000,33,850,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010302,2.484078,rx,-1,0.000000,0.000000,0.000000,0.000000,34,875,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010349,2.484125,rx,-1,0.000000,0.000000,0.000000,0.000000,35,901,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010392,2.484167,rx,-1,0.000000,0.000000,0.000000,0.000000,36,925,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010434,2.484210,rx,-1,0.000000,0.000000,0.000000,0.000000,37,950,25036,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010490,2.484265,rx,-1,0.000000,0.000000,0.000000,0.000000,38,975,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010558,2.484333,rx,-1,0.000000,0.000000,0.000000,0.000000,39,1001,25620,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010602,2.484378,rx,-1,0.000000,0.000000,0.000000,0.000000,40,1026,24376,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,1020
1788459111.010615,2.484391,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,2040
1788459111.064007,2.537776,rx,-1,0.000000,0.000000,0.000000,0.000000,41,1050,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.190226,2.663994,rx,-1,0.000000,0.000000,0.000000,0.000000,42,1076,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.233574,2.707344,rx,-1,0.000000,0.000000,0.000000,0.000000,43,1100,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.233667,2.707442,rx,-1,0.000000,0.000000,0.000000,0.000000,44,1125,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.233719,2.707494,rx,-1,0.000000,0.000000,0.000000,0.000000,45,1150,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.233770,2.707545,rx,-1,0.000000,0.000000,0.000000,0.000000,46,1175,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.233822,2.707597,rx,-1,0.000000,0.000000,0.000000,0.000000,47,1201,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.233878,2.707653,rx,-1,0.000000,0.000000,0.000000,0.000000,48,1225,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.233926,2.707701,rx,-1,0.000000,0.000000,0.000000,0.000000,49,1250,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.233968,2.707743,rx,-1,0.000000,0.000000,0.000000,0.000000,50,1275,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.234011,2.707786,rx,-1,0.000000,0.000000,0.000000,0.000000,51,1300,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.234054,2.707830,rx,-1,0.000000,0.000000,0.000000,0.000000,52,1326,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.234095,2.707870,rx,-1,0.000000,0.000000,0.000000,0.000000,53,1350,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.234137,2.707913,rx,-1,0.000000,0.000000,0.000000,0.000000,54,1375,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,2040
1788459111.234154,2.707931,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,3060
1788459111.242089,2.715859,rx,-1,0.000000,0.000000,0.000000,0.000000,55,1400,25028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,3060
1788459111.242162,2.715937,rx,-1,0.000000,0.000000,0.000000,0.000000,56,1425,24976,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,3060
1788459111.242203,2.715978,rx,-1,0.000000,0.000000,0.000000,0.000000,57,1451,25044,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,3060
1788459111.242242,2.716018,rx,-1,0.000000,0.000000,0.000000,0.000000,58,1475,24956,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,2,,3060
1788459111.242283,2.716058,rx,-1,0.000000,0.000000,0.000000,0.000000,59,1501,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242321,2.716097,rx,-1,0.000000,0.000000,0.000000,0.000000,60,1525,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242373,2.716148,rx,-1,0.000000,0.000000,0.000000,0.000000,61,1551,25028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242410,2.716186,rx,-1,0.000000,0.000000,0.000000,0.000000,62,1575,24972,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242448,2.716223,rx,-1,0.000000,0.000000,0.000000,0.000000,63,1600,25024,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242485,2.716261,rx,-1,0.000000,0.000000,0.000000,0.000000,64,1626,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242524,2.716299,rx,-1,0.000000,0.000000,0.000000,0.000000,65,1650,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242564,2.716339,rx,-1,0.000000,0.000000,0.000000,0.000000,66,1676,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242600,2.716376,rx,-1,0.000000,0.000000,0.000000,0.000000,67,1700,25040,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242638,2.716413,rx,-1,0.000000,0.000000,0.000000,0.000000,68,1726,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242675,2.716450,rx,-1,0.000000,0.000000,0.000000,0.000000,69,1751,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,3060
1788459111.242683,2.716459,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4080
1788459111.295770,2.769542,rx,-1,0.000000,0.000000,0.000000,0.000000,70,1775,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4080
1788459111.326689,2.800459,rx,-1,0.000000,0.000000,0.000000,0.000000,71,1801,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4080
1788459111.326768,2.800542,rx,-1,0.000000,0.000000,0.000000,0.000000,72,1825,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4080
1788459111.326780,2.800555,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4291
1788459111.345967,2.819737,rx,-1,0.000000,0.000000,0.000000,0.000000,73,1851,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4291
1788459111.346042,2.819817,rx,-1,0.000000,0.000000,0.000000,0.000000,74,1875,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4291
1788459111.346053,2.819829,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4435
1788459111.399201,2.872971,rx,-1,0.000000,0.000000,0.000000,0.000000,75,1900,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4435
1788459111.431943,2.905713,rx,-1,0.000000,0.000000,0.000000,0.000000,76,1926,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4435
1788459111.431987,2.905762,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4579
1788459111.451620,2.925389,rx,-1,0.000000,0.000000,0.000000,0.000000,77,1950,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4579
1788459111.451705,2.925479,rx,-1,0.000000,0.000000,0.000000,0.000000,78,1976,25020,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4579
1788459111.451721,2.925496,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4723
1788459111.504154,2.977924,rx,-1,0.000000,0.000000,0.000000,0.000000,79,2000,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4723
1788459111.539685,3.013453,rx,-1,0.000000,0.000000,0.000000,0.000000,80,2025,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4723
1788459111.539733,3.013508,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,4922
1788459111.559101,3.032870,rx,-1,0.000000,0.000000,0.000000,0.000000,81,2051,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4922
1788459111.559185,3.032960,rx,-1,0.000000,0.000000,0.000000,0.000000,82,2075,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,4922
1788459111.559198,3.032973,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5066
1788459111.610328,3.084096,rx,-1,0.000000,0.000000,0.000000,0.000000,83,2101,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5066
1788459111.651699,3.125468,rx,-1,0.000000,0.000000,0.000000,0.000000,84,2125,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5066
1788459111.651735,3.125510,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5210
1788459111.664681,3.138451,rx,-1,0.000000,0.000000,0.000000,0.000000,85,2151,24976,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5210
1788459111.664756,3.138530,rx,-1,0.000000,0.000000,0.000000,0.000000,86,2176,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5210
1788459111.664775,3.138549,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5418
1788459111.718158,3.191930,rx,-1,0.000000,0.000000,0.000000,0.000000,87,2200,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5418
1788459111.748924,3.222694,rx,-1,0.000000,0.000000,0.000000,0.000000,88,2226,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5418
1788459111.749010,3.222785,rx,-1,0.000000,0.000000,0.000000,0.000000,89,2250,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5418
1788459111.749025,3.222800,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5570
1788459111.768733,3.242501,rx,-1,0.000000,0.000000,0.000000,0.000000,90,2276,25036,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5570
1788459111.768824,3.242597,rx,-1,0.000000,0.000000,0.000000,0.000000,91,2300,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5570
1788459111.768848,3.242623,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5714
1788459111.821819,3.295592,rx,-1,0.000000,0.000000,0.000000,0.000000,92,2325,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5714
1788459111.859511,3.333281,rx,-1,0.000000,0.000000,0.000000,0.000000,93,2351,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5714
1788459111.859562,3.333337,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,5858
1788459111.873445,3.347216,rx,-1,0.000000,0.000000,0.000000,0.000000,94,2375,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5858
1788459111.873514,3.347288,rx,-1,0.000000,0.000000,0.000000,0.000000,95,2401,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,5858
1788459111.873525,3.347300,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6002
1788459111.925906,3.399676,rx,-1,0.000000,0.000000,0.000000,0.000000,96,2425,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6002
1788459111.957049,3.430820,rx,-1,0.000000,0.000000,0.000000,0.000000,97,2450,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6002
1788459111.957088,3.430863,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6146
1788459111.976578,3.450348,rx,-1,0.000000,0.000000,0.000000,0.000000,98,2476,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6146
1788459111.976656,3.450430,rx,-1,0.000000,0.000000,0.000000,0.000000,99,2500,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6146
1788459111.976681,3.450456,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6290
1788459112.028213,3.501976,rx,-1,0.000000,0.000000,0.000000,0.000000,100,2526,25024,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6290
1788459112.063871,3.537640,rx,-1,0.000000,0.000000,0.000000,0.000000,101,2550,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6290
1788459112.063920,3.537695,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6434
1788459112.082882,3.556651,rx,-1,0.000000,0.000000,0.000000,0.000000,102,2576,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6434
1788459112.082964,3.556738,rx,-1,0.000000,0.000000,0.000000,0.000000,103,2600,25028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6434
1788459112.082979,3.556754,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6578
1788459112.135835,3.609607,rx,-1,0.000000,0.000000,0.000000,0.000000,104,2625,24968,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6578
1788459112.167272,3.641043,rx,-1,0.000000,0.000000,0.000000,0.000000,105,2651,25036,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6578
1788459112.167308,3.641083,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6722
1788459112.186864,3.660634,rx,-1,0.000000,0.000000,0.000000,0.000000,106,2675,24960,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6722
1788459112.186943,3.660716,rx,-1,0.000000,0.000000,0.000000,0.000000,107,2701,25040,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6722
1788459112.186968,3.660742,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,6866
1788459112.238778,3.712546,rx,-1,0.000000,0.000000,0.000000,0.000000,108,2725,24964,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6866
1788459112.275115,3.748886,rx,-1,0.000000,0.000000,0.000000,0.000000,109,2750,25028,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,6866
1788459112.275150,3.748925,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7010
1788459112.288968,3.762739,rx,-1,0.000000,0.000000,0.000000,0.000000,110,2776,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7010
1788459112.289041,3.762815,rx,-1,0.000000,0.000000,0.000000,0.000000,111,2800,24984,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7010
1788459112.289052,3.762827,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7154
1788459112.341673,3.815443,rx,-1,0.000000,0.000000,0.000000,0.000000,112,2826,25016,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7154
1788459112.371602,3.845371,rx,-1,0.000000,0.000000,0.000000,0.000000,113,2850,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7154
1788459112.371649,3.845424,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7298
1788459112.396273,3.870043,rx,-1,0.000000,0.000000,0.000000,0.000000,114,2876,24980,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7298
1788459112.396347,3.870121,rx,-1,0.000000,0.000000,0.000000,0.000000,115,2900,25040,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7298
1788459112.396361,3.870136,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7474
1788459112.448982,3.922754,rx,-1,0.000000,0.000000,0.000000,0.000000,116,2925,24960,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7474
1788459112.485004,3.958771,rx,-1,0.000000,0.000000,0.000000,0.000000,117,2951,25036,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7474
1788459112.485074,3.958848,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7650
1788459112.504592,3.978361,rx,-1,0.000000,0.000000,0.000000,0.000000,118,2975,24960,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7650
1788459112.504670,3.978444,rx,-1,0.000000,0.000000,0.000000,0.000000,119,3001,24996,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7650
1788459112.504744,3.978518,rx,-1,0.000000,0.000000,0.000000,0.000000,120,3025,25008,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7650
1788459112.504754,3.978528,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,7857
1788459112.556353,4.030120,rx,-1,0.000000,0.000000,0.000000,0.000000,121,3050,24992,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7857
1788459112.601762,4.075529,rx,-1,0.000000,0.000000,0.000000,0.000000,122,3076,25040,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,7857
1788459112.601813,4.075587,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,8001
1788459112.610349,4.084101,rx,-1,0.000000,0.000000,0.000000,0.000000,123,3100,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8001
1788459112.610448,4.084221,rx,-1,0.000000,0.000000,0.000000,0.000000,124,3126,25000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8001
1788459112.610463,4.084238,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,8145
1788459112.664239,4.138009,rx,-1,0.000000,0.000000,0.000000,0.000000,125,3150,25004,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8145
1788459112.698124,4.171892,rx,-1,0.000000,0.000000,0.000000,0.000000,126,3176,24976,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8145
1788459112.698163,4.171937,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,8289
1788459112.717657,4.191428,rx,-1,0.000000,0.000000,0.000000,0.000000,127,3201,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8289
1788459112.717725,4.191499,rx,-1,0.000000,0.000000,0.000000,0.000000,128,3225,25012,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8289
1788459112.717738,4.191512,tx,-1,0.000000,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,aa5501090000000000000000004829,8433
1788459112.769897,4.243667,rx,-1,0.000000,0.000000,0.000000,0.000000,129,3251,24988,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0.000000,0.000000,0,0,-1,0,,8433
